"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2021-07-26","11:26","인천","중구","축항대로","인천광역시 중구 신흥동3가 35","인천광역시 중구 항동7가 51","34","44","65","좋음"
"2021-07-26","11:35","인천","중구","연안부두로","인천광역시 중구 항동7가 27-19","인천광역시 중구 항동7가 72","34","46","322","매우나쁨"
"2021-07-26","11:41","인천","중구","축항대로118번길","인천광역시 중구 항동7가 72","인천광역시 중구 항동7가 27-173","34","45","282","매우나쁨"
"2021-07-26","11:50","인천","중구","축항대로86번길","인천광역시 중구 항동7가 27-19","인천광역시 중구 항동7가 72","34","45","102","보통"
"2021-07-26","12:11","인천","중구","축항대로296번길","인천광역시 중구 신흥동3가 66","인천광역시 중구 신흥동3가 79","34","45","198","나쁨"
"2021-07-26","12:14","인천","중구","서해대로94번길","인천광역시 중구 신흥동3가 78","인천광역시 중구 신흥동3가 69-1","34","46","39","매우좋음"
"2021-07-26","12:43","인천","중구","자유무역로","인천광역시 중구 운서동 3184","인천광역시 중구 운서동 3189","33","46","23","매우좋음"
"2021-07-26","13:01","인천","중구","신도시남로","인천광역시 중구 운서동 2818","인천광역시 중구 운서동 2821","34","46","36","매우좋음"
"2021-07-26","13:04","인천","중구","신도시북로","인천광역시 중구 운서동 2814","인천광역시 중구 운서동 2814","33","45","13","매우좋음"
"2021-07-26","13:17","인천","중구","흰바위로","인천광역시 중구 운서동 2821","인천광역시 중구 운서동 3161-3","33","46","47","매우좋음"
"2021-07-26","13:43","인천","중구","영종대로","인천광역시 중구 운서동 2818","인천광역시 중구 중산동 1984-3","34","46","36","매우좋음"
"2021-07-26","14:11","인천","중구","하늘중앙로","인천광역시 중구 중산동 1983","인천광역시 중구 중산동 1991","33","46","36","매우좋음"
"2021-07-26","14:19","인천","중구","하늘달빛로","인천광역시 중구 중산동 1992","인천광역시 중구 중산동 1976","34","45","22","매우좋음"
"2021-07-26","14:26","인천","중구","하늘별빛로","인천광역시 중구 중산동 1979","인천광역시 중구 중산동 1986","34","46","20","매우좋음"
"2021-07-26","14:34","인천","중구","은하수로","인천광역시 중구 중산동 1977","인천광역시 중구 중산동 1992","34","46","60","좋음"
"2021-07-26","14:43","인천","중구","넙디로","인천광역시 중구 운남동 1768","인천광역시 중구 운서동 3236","34","47","18","매우좋음"
"2021-07-26","14:52","인천","중구","햇내로","인천광역시 중구 운서동 3161-1","인천광역시 중구 운북동 656-28","33","45","55","좋음"
"2021-07-26","10:08","서울","영등포구","양평로","서울특별시 영등포구 양평동5가 44-1","서울특별시 영등포구 당산동5가 11-37","33","63","13","매우좋음"
"2021-07-26","10:16","서울","영등포구","영신로","서울특별시 영등포구 당산동5가 11-46","서울특별시 영등포구 도림동 1-22","33","61","8","매우좋음"
"2021-07-26","10:45","서울","영등포구","도신로","서울특별시 영등포구 신길동 65-2","서울특별시 영등포구 대림동 699","34","59","14","매우좋음"
"2021-07-26","10:57","서울","영등포구","가마산로","서울특별시 영등포구 대림동 669","서울특별시 영등포구 신길동 4880","34","56","12","매우좋음"
"2021-07-26","11:10","서울","영등포구","대방천로","서울특별시 영등포구 신길동 474","서울특별시 영등포구 도림동 255-3","34","56","14","매우좋음"
"2021-07-26","11:17","서울","영등포구","신풍로","서울특별시 영등포구 신길동 399","서울특별시 영등포구 신길동 4884","34","56","23","매우좋음"
"2021-07-26","11:30","서울","영등포구","대림로","서울특별시 영등포구 대림동 990-130","서울특별시 영등포구 대림동 698","35","55","8","매우좋음"
"2021-07-26","11:46","서울","영등포구","도림로","서울특별시 영등포구 대림동 1053-6","서울특별시 영등포구 문래동3가 77-6","35","54","20","매우좋음"
"2021-07-26","12:06","서울","영등포구","당산로","서울특별시 영등포구 문래동3가 59-1","서울특별시 영등포구 당산동5가 14-4","35","53","9","매우좋음"
"2021-07-26","12:17","서울","영등포구","선유로","서울특별시 영등포구 양평동4가 28-1","서울특별시 영등포구 문래동5가 5-1","35","52","8","매우좋음"
"2021-07-26","12:37","서울","영등포구","영등포로","서울특별시 영등포구 양평동2가 39-1","서울특별시 영등포구 신길동 산 168","36","50","11","매우좋음"
"2021-07-26","12:55","서울","영등포구","신길로","서울특별시 영등포구 영등포동1가 97-4","서울특별시 영등포구 대림동 951-3","36","49","8","매우좋음"
"2021-07-26","13:11","서울","영등포구","여의대방로","서울특별시 동작구 신대방동 551-8","서울특별시 영등포구 여의도동 5","36","49","8","매우좋음"
"2021-07-26","13:28","서울","영등포구","여의서로","서울특별시 영등포구 여의도동 8","서울특별시 영등포구 여의도동 3-9","35","52","6","매우좋음"
"2021-07-26","13:37","서울","영등포구","여의동로","서울특별시 영등포구 여의도동 3-9","서울특별시 영등포구 여의도동 8-1","35","50","6","매우좋음"
"2021-07-26","14:47","서울","영등포구","여의나루로","서울특별시 영등포구 여의도동 8-13","서울특별시 영등포구 여의도동 3","36","46","17","매우좋음"
"2021-07-26","14:55","서울","영등포구","국제금융로","서울특별시 영등포구 여의도동 2-2","서울특별시 영등포구 여의도동 5-2","36","49","4","매우좋음"
"2021-07-26","15:07","서울","영등포구","의사당대로","서울특별시 영등포구 여의도동 5","서울특별시 영등포구 여의도동 2-6","36","49","17","매우좋음"
"2021-07-26","15:13","서울","영등포구","여의공원로","서울특별시 영등포구 여의도동 2-11","서울특별시 영등포구 여의도동 2-11","36","49","26","매우좋음"
"2021-07-26","15:20","서울","영등포구","국회대로","서울특별시 영등포구 여의도동 1-1","서울특별시 영등포구 당산동4가 37-1","37","46","36","매우좋음"
"2021-07-26","10:51","경기","평택시","청원로","경기도 평택시 이충동 617","경기도 평택시 장안동 223-2","33","59","12","매우좋음"
"2021-07-26","10:59","경기","평택시","산단로","경기도 평택시 모곡동 455","경기도 평택시 모곡동 453","32","60","657","매우나쁨"
"2021-07-26","11:06","경기","평택시","정암로","경기도 평택시 이충동 617","경기도 평택시 이충동 696","32","60","18","매우좋음"
"2021-07-26","11:10","경기","평택시","추담로","경기도 평택시 이충동 62-3","경기도 평택시 이충동 254-2","33","61","16","매우좋음"
"2021-07-26","11:24","경기","평택시","지산천로","경기도 평택시 지산동 981-3","경기도 평택시 독곡동 502","33","58","264","매우나쁨"
"2021-07-26","11:32","경기","평택시","지산로","경기도 평택시 지산동 1196","경기도 평택시 지산동 226-9","33","57","48","매우좋음"
"2021-07-26","12:40","경기","평택시","청북남로","경기도 평택시 청북읍 후사리 563","경기도 평택시 청북읍 옥길리 1094","34","57","24","매우좋음"
"2021-07-26","12:51","경기","평택시","안청로1길","경기도 평택시 청북읍 옥길리 1202","경기도 평택시 청북읍 옥길리 1218","34","57","41","매우좋음"
"2021-07-26","12:56","경기","평택시","안청로","경기도 평택시 청북읍 옥길리 1200","경기도 평택시 청북읍 옥길리 1196","34","55","43","매우좋음"
"2021-07-26","13:09","경기","평택시","안현로서9길","경기도 평택시 안중읍 현화리 산 300-1","경기도 평택시 안중읍 현화리 877","35","54","17","매우좋음"
"2021-07-26","13:17","경기","평택시","안현로서7길","경기도 평택시 안중읍 현화리 910","경기도 평택시 안중읍 현화리 879","35","51","33","매우좋음"
"2021-07-26","13:23","경기","평택시","안현로서6길","경기도 평택시 안중읍 현화리 877","경기도 평택시 안중읍 현화리 889","35","52","44","매우좋음"
"2021-07-26","13:42","경기","평택시","평택항만길","경기도 평택시 포승읍 만호리 312-1","경기도 평택시 포승읍 원정리 1205-8","35","51","68","좋음"
"2021-07-26","13:51","경기","평택시","포승공단순환로","경기도 평택시 포승읍 원정리 1204-6","경기도 평택시 포승읍 만호리 606","35","53","71","좋음"
"2021-07-26","14:08","경기","평택시","평택항로","경기도 평택시 포승읍 만호리 604","경기도 평택시 포승읍 도곡리 251-1","35","52","113","보통"
"2021-07-26","14:25","경기","평택시","평택항로156번길","경기도 평택시 포승읍 내기리 683","경기도 평택시 포승읍 만호리 603","35","51","91","좋음"
"2021-07-26","14:31","경기","평택시","포승공단로","경기도 평택시 포승읍 만호리 650","경기도 평택시 포승읍 도곡리 1203","36","49","48","매우좋음"
"2021-07-26","10:46","경기","용인시 수지구","수지로","경기도 용인시 수지구 상현동 790-18","경기도 용인시 수지구 동천동 904","33","61","11","매우좋음"
"2021-07-26","11:01","경기","용인시 수지구","신수로","경기도 용인시 수지구 동천동 213-1","경기도 용인시 수지구 풍덕천동 980","33","56","9","매우좋음"
"2021-07-26","11:05","경기","용인시 기흥구","신수로","경기도 용인시 기흥구 보정동 323-6","경기도 용인시 기흥구 보정동 1019-857","34","56","5","매우좋음"
"2021-07-26","11:14","경기","용인시 기흥구","용구대로","경기도 용인시 기흥구 신갈동 123-2","경기도 용인시 기흥구 보정동 213-13","33","59","12","매우좋음"
"2021-07-26","11:25","경기","용인시 수지구","용구대로","경기도 용인시 기흥구 보정동 195-29","경기도 용인시 수지구 죽전동 930","33","58","28","매우좋음"
"2021-07-26","11:35","경기","용인시 수지구","현암로","경기도 용인시 수지구 죽전동 885-1","경기도 용인시 수지구 죽전동 1398","34","56","11","매우좋음"
"2021-07-26","11:44","경기","용인시 수지구","죽전로","경기도 용인시 수지구 죽전동 1397","경기도 용인시 기흥구 보정동 1353","33","59","8","매우좋음"
"2021-07-26","12:02","경기","용인시 기흥구","보정로","경기도 용인시 기흥구 보정동 1361","경기도 용인시 기흥구 보정동 1361","34","58","8","매우좋음"
"2021-07-26","12:08","경기","용인시 수지구","포은대로","경기도 용인시 수지구 죽전동 1003-344","경기도 용인시 수지구 상현동 351-24","34","58","7","매우좋음"
"2021-07-26","12:20","경기","용인시 수지구","상현로","경기도 용인시 수지구 상현동 790-18","경기도 용인시 수지구 상현동 80-3","34","57","8","매우좋음"
"2021-07-26","12:30","경기","용인시 수지구","만현로","경기도 용인시 수지구 상현동 250-1","경기도 용인시 수지구 풍덕천동 1125-1","34","56","7","매우좋음"
"2021-07-26","12:36","경기","용인시 수지구","정평로","경기도 용인시 수지구 풍덕천동 1114","경기도 용인시 수지구 풍덕천동 781","34","59","10","매우좋음"
"2021-07-26","12:48","경기","용인시 수지구","수풍로","경기도 용인시 수지구 풍덕천동 772","경기도 용인시 수지구 동천동 890","33","58","6","매우좋음"
"2021-07-26","13:03","경기","용인시 수지구","동천로","경기도 용인시 수지구 동천동 200-4","경기도 용인시 수지구 동천동 957","34","57","32","매우좋음"
"2021-07-26","13:15","경기","용인시 수지구","손곡로","경기도 용인시 수지구 동천동 958","경기도 용인시 수지구 동천동 857-6","35","55","19","매우좋음"
"2021-07-26","13:25","경기","용인시 수지구","풍덕천로","경기도 용인시 수지구 풍덕천동 789","경기도 용인시 수지구 풍덕천동 1045","35","53","6","매우좋음"
"2021-07-26","13:35","경기","용인시 수지구","신봉1로","경기도 용인시 수지구 신봉동 901","경기도 용인시 수지구 신봉동 1004","35","51","8","매우좋음"
"2021-07-26","13:44","경기","용인시 수지구","도마치로","경기도 용인시 수지구 신봉동 1004","경기도 용인시 수지구 성복동 520","35","51","21","매우좋음"
"2021-07-26","13:51","경기","용인시 수지구","성복2로","경기도 용인시 수지구 성복동 410-17","경기도 용인시 수지구 성복동 721","34","53","6","매우좋음"
"2021-07-26","14:02","경기","용인시 수지구","성복1로","경기도 용인시 수지구 상현동 103-2","경기도 용인시 수지구 성복동 564","35","51","10","매우좋음"
"2021-07-27","10:23","경기","남양주시","가운로2길","경기도 남양주시 다산동 716","경기도 남양주시 다산동 711","33","53","47","매우좋음"
"2021-07-27","10:32","경기","남양주시","가운로","경기도 남양주시 다산동 545-12","경기도 남양주시 다산동 4114-8","32","54","60","좋음"
"2021-07-27","10:37","경기","남양주시","도농로","경기도 남양주시 다산동 4114-7","경기도 남양주시 다산동 3495-6","32","54","27","매우좋음"
"2021-07-27","10:53","경기","남양주시","홍유릉로","경기도 남양주시 금곡동 773","경기도 남양주시 금곡동 434-13","33","54","17","매우좋음"
"2021-07-27","10:57","경기","남양주시","사릉로","경기도 남양주시 금곡동 431-19","경기도 남양주시 진건읍 사능리 628-2","33","53","27","매우좋음"
"2021-07-27","11:20","경기","남양주시","양지로","경기도 남양주시 오남읍 오남리 344-8","경기도 남양주시 오남읍 양지리 683-4","34","51","289","매우나쁨"
"2021-07-27","11:38","경기","남양주시","금강로","경기도 남양주시 진접읍 장현리 268-9","경기도 남양주시 진접읍 장현리 2-7","34","50","45","매우좋음"
"2021-07-27","12:48","경기","남양주시","해밀예당1로","경기도 남양주시 진접읍 금곡리 995","경기도 남양주시 진접읍 연평리 58","36","47","27","매우좋음"
"2021-07-27","13:00","경기","남양주시","해밀예당3로","경기도 남양주시 진접읍 장현리 234-1","경기도 남양주시 진접읍 금곡리 1127-117","34","49","26","매우좋음"
"2021-07-27","13:12","경기","남양주시","해밀예당2로","경기도 남양주시 진접읍 금곡리 1127-81","경기도 남양주시 진접읍 금곡리 1127-10","35","48","24","매우좋음"
"2021-07-27","13:23","경기","남양주시","양진로","경기도 남양주시 진접읍 연평리 215-2","경기도 남양주시 일패동 530-3","36","47","47","매우좋음"
"2021-07-27","13:49","경기","남양주시","경춘로","경기도 남양주시 금곡동 432-10","경기도 남양주시 평내동 121-16","36","45","26","매우좋음"
"2021-07-27","13:58","경기","남양주시","늘을1로","경기도 남양주시 평내동 660-20","경기도 남양주시 호평동 705","36","44","24","매우좋음"
"2021-07-27","14:25","경기","남양주시","맷돌로","경기도 남양주시 화도읍 마석우리 350","경기도 남양주시 화도읍 묵현리 232-10","36","44","70","좋음"
"2021-07-27","14:48","경기","남양주시","호평로","경기도 남양주시 호평동 705","경기도 남양주시 호평동 709","36","41","52","좋음"
"2021-07-27","14:58","경기","남양주시","늘을3로","경기도 남양주시 호평동 685","경기도 남양주시 호평동 산 9-5","36","40","74","좋음"
"2021-07-27","10:26","서울","영등포구","문래로","서울특별시 영등포구 영등포동4가 53-3","서울특별시 영등포구 양평동2가 25-1","34","61","32","매우좋음"
"2021-07-27","10:41","서울","영등포구","경인로","서울특별시 영등포구 문래동1가 94-1","서울특별시 영등포구 영등포동1가 111-1","35","58","8","매우좋음"
"2021-07-27","10:57","서울","영등포구","버드나루로","서울특별시 영등포구 영등포동2가 28-3","서울특별시 영등포구 당산동 121-300","34","63","15","매우좋음"
"2021-07-27","11:03","서울","영등포구","영중로","서울특별시 영등포구 영등포동8가 86-3","서울특별시 영등포구 영등포동4가 440-10","35","62","18","매우좋음"
"2021-07-27","11:37","서울","영등포구","도영로","서울특별시 영등포구 영등포동 647-5","서울특별시 영등포구 대림동 633-1","34","63","15","매우좋음"
"2021-07-27","11:51","서울","영등포구","디지털로","서울특별시 영등포구 대림동 1064-3","서울특별시 영등포구 대림동 909-3","36","56","17","매우좋음"
"2021-07-27","12:32","서울","용산구","서빙고로","서울특별시 성동구 옥수동 117-6","서울특별시 용산구 한강로3가 64","37","56","7","매우좋음"
"2021-07-27","12:47","서울","용산구","새창로","서울특별시 용산구 한강로2가 314-1","서울특별시 용산구 도원동 1-123","37","55","14","매우좋음"
"2021-07-27","12:53","서울","용산구","백범로","서울특별시 용산구 효창동 5-277","서울특별시 용산구 한강로1가 97","37","54","5","매우좋음"
"2021-07-27","13:10","서울","용산구","원효로","서울특별시 용산구 청파동3가 80-8","서울특별시 용산구 원효로3가 294-1","37","53","27","매우좋음"
"2021-07-27","14:03","서울","용산구","한강대로","서울특별시 용산구 이촌동 301-5","서울특별시 용산구 동자동 14-146","38","48","11","매우좋음"
"2021-07-27","14:22","서울","용산구","청파로","서울특별시 용산구 서계동 217-2","서울특별시 용산구 원효로4가 113-54","37","50","11","매우좋음"
"2021-07-27","14:34","서울","용산구","이촌로","서울특별시 용산구 원효로4가 113-59","서울특별시 용산구 용산동6가 69-166","38","49","13","매우좋음"
"2021-07-27","14:52","서울","용산구","녹사평대로","서울특별시 용산구 서빙고동 152-1","서울특별시 용산구 이태원동 721","38","46","8","매우좋음"
"2021-07-27","15:04","서울","용산구","소월로","서울특별시 용산구 후암동 30-82","서울특별시 용산구 한남동 726-517","37","49","5","매우좋음"
"2021-07-27","15:10","서울","용산구","한남대로","서울특별시 용산구 한남동 726-477","서울특별시 용산구 한남동 465-1","38","45","5","매우좋음"
"2021-07-27","15:18","서울","용산구","독서당로","서울특별시 용산구 한남동 532-3","서울특별시 용산구 한남동 60-69","38","43","7","매우좋음"
"2021-07-27","09:41","경기","안양시 만안구","박달로","경기도 안양시 만안구 박달동 898","경기도 안양시 만안구 안양동 1223-1","33","60","121","보통"
"2021-07-27","10:06","경기","안양시 만안구","경수대로","경기도 안양시 만안구 석수동 371-3","경기도 안양시 만안구 안양동 산 24-2","34","59","32","매우좋음"
"2021-07-27","10:16","경기","안양시 동안구","경수대로","경기도 안양시 동안구 비산동 535-2","경기도 안양시 동안구 호계동 1020-1","34","60","82","좋음"
"2021-07-27","10:31","경기","안양시 동안구","엘에스로","경기도 안양시 동안구 호계동 1020-1","경기도 안양시 동안구 호계동 1030","34","60","48","매우좋음"
"2021-07-27","10:39","경기","안양시 만안구","만안로","경기도 안양시 만안구 안양동 575","경기도 안양시 만안구 석수동 339-1","34","60","29","매우좋음"
"2021-07-27","10:58","경기","안양시 만안구","안양로","경기도 안양시 만안구 석수동 327","경기도 안양시 만안구 안양동 345","35","58","94","좋음"
"2021-07-27","11:25","경기","안양시 동안구","시민대로","경기도 안양시 동안구 호계동 1013","경기도 안양시 동안구 평촌동 82-1","34","62","48","매우좋음"
"2021-07-27","11:38","경기","안양시 동안구","귀인로","경기도 안양시 동안구 평촌동 951","경기도 안양시 동안구 호계동 1015","35","60","55","좋음"
"2021-07-27","11:52","경기","안양시 동안구","동안로","경기도 안양시 동안구 호계동 1167","경기도 안양시 동안구 비산동 1116","35","59","20","매우좋음"
"2021-07-27","12:07","경기","안양시 동안구","관평로","경기도 안양시 동안구 관양동 1525","경기도 안양시 동안구 평촌동 980","35","60","37","매우좋음"
"2021-07-27","12:16","경기","안양시 동안구","부림로","경기도 안양시 동안구 평촌동 985","경기도 안양시 동안구 관양동 1622","35","59","17","매우좋음"
"2021-07-27","12:23","경기","안양시 동안구","학의로","경기도 안양시 동안구 관양동 1622","경기도 안양시 동안구 비산동 1118","36","57","23","매우좋음"
"2021-07-27","12:35","경기","안양시 동안구","달안로","경기도 안양시 동안구 비산동 1144","경기도 안양시 동안구 관양동 1588-5","35","58","24","매우좋음"
"2021-07-27","12:48","경기","안양시 동안구","흥안대로","경기도 안양시 동안구 평촌동 82-1","경기도 안양시 동안구 호계동 1018","35","58","37","매우좋음"
"2021-07-27","13:02","경기","안양시 동안구","평촌대로","경기도 안양시 동안구 호계동 1214","경기도 안양시 동안구 비산동 7-6","36","55","30","매우좋음"
"2021-07-27","13:35","경기","안양시 동안구","관악대로","경기도 안양시 동안구 비산동 585","경기도 안양시 동안구 관양동 1563","37","51","23","매우좋음"
"2021-07-27","13:50","경기","안양시 동안구","벌말로","경기도 안양시 동안구 평촌동 949","경기도 안양시 동안구 평촌동 950","36","54","30","매우좋음"
"2021-07-27","14:15","경기","안양시 만안구","병목안로","경기도 안양시 만안구 안양동 759-7","경기도 안양시 만안구 안양동 1189-1","37","49","24","매우좋음"
"2021-07-27","14:27","경기","안양시 만안구","충훈로","경기도 안양시 만안구 박달동 126-2","경기도 안양시 만안구 석수동 796-1","36","60","55","좋음"
"2021-07-27","14:34","경기","안양시 만안구","석수로","경기도 안양시 만안구 석수동 587-10","경기도 안양시 만안구 석수동 583-3","35","60","12","매우좋음"
"2021-07-27","14:43","경기","안양시 만안구","삼막로","경기도 안양시 만안구 석수동 100","경기도 안양시 만안구 석수동 17-1","36","52","41","매우좋음"
"2021-07-27","11:15","경기","용인시 수지구","법조로","","경기도 용인시 수지구 상현동 341-26","33","66","10","매우좋음"
"2021-07-27","11:34","경기","용인시 수지구","신봉2로","경기도 용인시 수지구 신봉동 1000","경기도 용인시 수지구 신봉동 31-9","33","67","6","매우좋음"
"2021-07-27","11:46","경기","용인시 수지구","진산로","경기도 용인시 수지구 풍덕천동 1173","경기도 용인시 기흥구 보정동 209-5","33","67","6","매우좋음"
"2021-07-27","11:51","경기","용인시 기흥구","용구대로2469번길","경기도 용인시 기흥구 보정동 265-1","경기도 용인시 기흥구 보정동 산 62","34","65","10","매우좋음"
"2021-07-27","11:55","경기","용인시 기흥구","구교동로","경기도 용인시 기흥구 보정동 1019-967","경기도 용인시 기흥구 마북동 176-15","34","65","10","매우좋음"
"2021-07-27","12:09","경기","용인시 기흥구","구성로","경기도 용인시 기흥구 언남동 514","경기도 용인시 기흥구 마북동 465-1","34","64","34","매우좋음"
"2021-07-27","12:23","경기","용인시 기흥구","기흥로116번길","경기도 용인시 기흥구 언남동 499-1","경기도 용인시 기흥구 신갈동 167","34","66","12","매우좋음"
"2021-07-27","12:26","경기","용인시 기흥구","구갈로","경기도 용인시 기흥구 구갈동 290","경기도 용인시 기흥구 구갈동 505-3","34","64","20","매우좋음"
"2021-07-27","12:34","경기","용인시 기흥구","기흥로","경기도 용인시 기흥구 구갈동 370-25","경기도 용인시 기흥구 신갈동 167","35","64","55","좋음"
"2021-07-27","12:41","경기","용인시 기흥구","관곡로","경기도 용인시 기흥구 신갈동 167-7","경기도 용인시 기흥구 구갈동 280","35","63","13","매우좋음"
"2021-07-27","12:59","경기","용인시 기흥구","신갈로","경기도 용인시 기흥구 신갈동 72","경기도 용인시 기흥구 상갈동 126","35","61","12","매우좋음"
"2021-07-27","13:04","경기","용인시 기흥구","금화로","경기도 용인시 기흥구 상갈동 492","경기도 용인시 기흥구 상갈동 492","35","63","11","매우좋음"
"2021-07-27","13:55","경기","용인시 기흥구","덕영대로","경기도 용인시 기흥구 하갈동 489-5","경기도 용인시 기흥구 영덕동 46-13","36","59","19","매우좋음"
"2021-07-27","14:07","경기","용인시 기흥구","흥덕중앙로","경기도 용인시 기흥구 영덕동 1184","경기도 용인시 기흥구 영덕동 1256","37","55","7","매우좋음"
"2021-07-27","14:17","경기","용인시 기흥구","흥덕2로","경기도 용인시 기흥구 영덕동 1136","경기도 용인시 기흥구 영덕동 1152","36","57","8","매우좋음"
"2021-07-27","14:20","경기","용인시 기흥구","흥덕1로","경기도 용인시 기흥구 영덕동 1144","경기도 용인시 기흥구 영덕동 1300","36","57","46","매우좋음"
"2021-07-27","14:53","경기","용인시 기흥구","중부대로","경기도 수원시 영통구 원천동 426","경기도 용인시 기흥구 상하동 산 46-11","36","54","72","좋음"
"2021-07-27","15:37","경기","용인시 기흥구","한보라1로","경기도 용인시 기흥구 보라동 636-1","경기도 용인시 기흥구 공세동 689","36","52","9","매우좋음"
"2021-07-27","15:49","경기","용인시 기흥구","탑실로","경기도 용인시 기흥구 공세동 717","경기도 용인시 기흥구 공세동 717","36","53","20","매우좋음"
"2021-07-28","10:26","경기","남양주시","늘을2로","경기도 남양주시 호평동 684","경기도 남양주시 평내동 660-23","31","56","36","매우좋음"
"2021-07-28","10:30","경기","남양주시","의안로","경기도 남양주시 평내동 647","경기도 남양주시 금곡동 5-11","30","57","30","매우좋음"
"2021-07-28","10:39","경기","남양주시","평내로","경기도 남양주시 평내동 419-3","경기도 남양주시 평내동 644","30","59","8","매우좋음"
"2021-07-28","11:15","경기","남양주시","청학로","경기도 남양주시 별내면 청학리 498-1","경기도 남양주시 별내면 광전리 산 76","33","52","27","매우좋음"
"2021-07-28","11:22","경기","남양주시","송산로","경기도 남양주시 별내면 광전리 576-63","경기도 남양주시 퇴계원읍 퇴계원리 373","33","52","26","매우좋음"
"2021-07-28","11:33","경기","남양주시","경춘북로","경기도 남양주시 퇴계원읍 퇴계원리 373","경기도 남양주시 퇴계원읍 퇴계원리 321-14","32","53","11","매우좋음"
"2021-07-28","12:34","경기","남양주시","별내2로","경기도 남양주시 퇴계원읍 퇴계원리 323-15","경기도 구리시 갈매동 131-22","35","49","32","매우좋음"
"2021-07-28","12:41","경기","남양주시","별내3로","경기도 구리시 갈매동 149-5","경기도 남양주시 별내동 801-2","35","49","24","매우좋음"
"2021-07-28","13:16","경기","남양주시","순화궁로","경기도 남양주시 별내동 820","경기도 남양주시 별내동 1032","35","48","23","매우좋음"
"2021-07-28","13:36","경기","남양주시","별내5로","경기도 남양주시 별내동 1032","경기도 남양주시 별내동 898","35","48","31","매우좋음"
"2021-07-28","13:50","경기","남양주시","별내중앙로","경기도 남양주시 별내동 1004","경기도 남양주시 별내동 1077","35","47","17","매우좋음"
"2021-07-28","14:05","경기","남양주시","별내4로","경기도 남양주시 별내동 1098-1","경기도 남양주시 별내동 1053","34","48","8","매우좋음"
"2021-07-28","14:14","경기","남양주시","불암로","경기도 구리시 갈매동 163-188","경기도 남양주시 별내동 901","34","49","14","매우좋음"
"2021-07-28","14:26","경기","남양주시","진관로","경기도 남양주시 진건읍 진관리 674-12","경기도 남양주시 다산동 3010-5","34","50","12","매우좋음"
"2021-07-28","10:20","경기","하남시","미사대로","경기도 하남시 배알미동 46-1","경기도 하남시 망월동 326-51","32","84","9","매우좋음"
"2021-07-28","10:45","경기","하남시","미사강변한강로","경기도 하남시 선동 458","경기도 하남시 망월동 939","33","75","20","매우좋음"
"2021-07-28","10:53","경기","하남시","아리수로","경기도 하남시 망월동 943-1","경기도 하남시 망월동 1039","33","74","16","매우좋음"
"2021-07-28","11:03","경기","하남시","미사강변동로","경기도 하남시 망월동 944","경기도 하남시 망월동 1172","33","73","18","매우좋음"
"2021-07-28","11:11","경기","하남시","덕풍로","경기도 하남시 덕풍동 830","경기도 하남시 덕풍동 756","33","73","6","매우좋음"
"2021-07-28","11:16","경기","하남시","덕풍북로","경기도 하남시 덕풍동 804","경기도 하남시 풍산동 산 20-2","33","73","32","매우좋음"
"2021-07-28","11:32","경기","하남시","신평로","경기도 하남시 신장동 423-3","경기도 하남시 신장동 278-13","34","74","29","매우좋음"
"2021-07-28","11:40","경기","하남시","조정대로","경기도 하남시 덕풍동 2-29","경기도 하남시 풍산동 495","34","68","5","매우좋음"
"2021-07-28","11:45","경기","하남시","하남대로","경기도 하남시 풍산동 495","경기도 하남시 천현동 471-3","34","71","23","매우좋음"
"2021-07-28","11:59","경기","하남시","창우로","경기도 하남시 천현동 474-7","경기도 하남시 창우동 534","34","72","15","매우좋음"
"2021-07-28","12:03","경기","하남시","대청로","경기도 하남시 창우동 532","경기도 하남시 신장동 537","34","70","31","매우좋음"
"2021-07-28","12:17","경기","하남시","천현로","경기도 하남시 창우동 534","경기도 하남시 신장동 558-2","35","68","26","매우좋음"
"2021-07-28","12:25","경기","하남시","덕산로","경기도 하남시 천현동 293-13","경기도 하남시 덕풍동 571-1","33","75","24","매우좋음"
"2021-07-28","12:39","경기","하남시","대성로","경기도 하남시 신장동 434-2","경기도 하남시 교산동 223-4","34","74","23","매우좋음"
"2021-07-28","14:07","경기","하남시","서하남로","경기도 하남시 춘궁동 556-4","경기도 하남시 감북동 377-3","36","62","80","좋음"
"2021-07-28","10:16","서울","강남구","압구정로","서울특별시 강남구 신사동 667-35","서울특별시 강남구 청담동 145","34","67","8","매우좋음"
"2021-07-28","10:30","서울","강남구","삼성로","서울특별시 강남구 청담동 77","서울특별시 강남구 개포동 198","33","68","12","매우좋음"
"2021-07-28","10:51","서울","강남구","영동대로","서울특별시 강남구 일원동 702-11","서울특별시 강남구 청담동 77-4","34","67","16","매우좋음"
"2021-07-28","11:22","서울","강남구","선릉로","서울특별시 강남구 신사동 668-5","서울특별시 강남구 개포동 1280","34","66","19","매우좋음"
"2021-07-28","11:59","서울","강남구","남부순환로","서울특별시 강남구 대치동 398","서울특별시 강남구 도곡동 179-2","35","63","26","매우좋음"
"2021-07-28","12:15","서울","강남구","도곡로","서울특별시 서초구 서초동 1375","서울특별시 강남구 대치동 1012-82","35","63","16","매우좋음"
"2021-07-28","12:31","서울","강남구","역삼로","서울특별시 강남구 대치동 995","서울특별시 강남구 역삼동 858-14","36","61","15","매우좋음"
